Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
171652,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2010-11,12/01/2010,25.7,
172094,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2009,06/01/2009,16.1,
172740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Annual Average 2013,12/01/2012,16.8,
172723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2013,12/01/2012,20.6,
179292,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5.0,Staten Island,Winter 2012-13,12/01/2012,19.1,
336775,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Annual Average 2015,01/01/2015,20.9,
827561,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204.0,East New York,2017-2019,01/01/2017,34.0,
827568,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2017-2019,01/01/2017,37.0,
130365,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,204.0,East New York,2005-2007,01/01/2005,64.1,
130396,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2005-2007,01/01/2005,65.0,
130358,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,104.0,Pelham - Throgs Neck,2005-2007,01/01/2005,73.6,
130386,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,2005-2007,01/01/2005,48.9,
171633,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,32.2,
172075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2009,06/01/2009,23.2,
336636,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,26.4,
221825,386,Ozone (O3),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Summer 2009,06/01/2009,24.3,
221891,386,Ozone (O3),Mean,ppb,UHF34,303.0,East Harlem,Summer 2009,06/01/2009,22.8,
338169,386,Ozone (O3),Mean,ppb,Borough,3.0,Manhattan,Summer 2015,06/01/2015,27.8,
167565,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2009,12/01/2008,20.7,
167683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2011,12/01/2010,20.5,
643722,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2018-19,12/01/2018,16.1,
667861,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2020,01/01/2020,11.5,
130367,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206.0,Borough Park,2005-2007,01/01/2005,68.2,
827559,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,206.0,Borough Park,2017-2019,01/01/2017,36.0,
827556,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2017-2019,01/01/2017,36.0,
130360,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2005-2007,01/01/2005,84.8,
827555,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2017-2019,01/01/2017,47.0,
827544,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310.0,Lower Manhattan,2017-2019,01/01/2017,23.0,
130370,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,209.0,Bensonhurst - Bay Ridge,2005-2007,01/01/2005,73.4,
130391,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,409.0,Southeast Queens,2005-2007,01/01/2005,43.0,
130392,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,410.0,Rockaways,2005-2007,01/01/2005,101.1,
130784,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,3.0,Manhattan,2005-2007,01/01/2005,64.0,
166031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Winter 2012-13,12/01/2012,23.0,
167624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501.0,St. George and Stapleton (CD1),Annual Average 2010,12/01/2009,19.3,
336893,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2015,06/01/2015,8.8,
643721,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Summer 2019,06/01/2019,9.7,
667862,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Winter 2019-20,12/01/2019,18.2,
172581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,24.8,
336634,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2015,01/01/2015,20.8,
643464,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Winter 2018-19,12/01/2018,23.2,
667345,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2020,01/01/2020,17.1,
643497,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Winter 2018-19,12/01/2018,24.4,
667411,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2020,01/01/2020,18.8,
643500,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Winter 2018-19,12/01/2018,25.3,
336679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2015,01/01/2015,19.1,
667435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Annual Average 2020,01/01/2020,15.6,
643509,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Winter 2018-19,12/01/2018,21.3,
336625,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Annual Average 2015,01/01/2015,19.4,
817150,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,2019,01/01/2019,9.0,
817211,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,409.0,Southeast Queens,2010,01/01/2010,1.6,
650999,386,Ozone (O3),Mean,ppb,CD,101.0,Financial District (CD1),Summer 2019,06/01/2019,24.8,
650937,386,Ozone (O3),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,30.8,
338188,386,Ozone (O3),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2015,06/01/2015,35.0,
650938,386,Ozone (O3),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Summer 2019,06/01/2019,33.3,
338184,386,Ozone (O3),Mean,ppb,UHF42,206.0,Borough Park,Summer 2015,06/01/2015,32.1,
650934,386,Ozone (O3),Mean,ppb,UHF42,206.0,Borough Park,Summer 2019,06/01/2019,30.6,
336528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206.0,Borough Park,Winter 2014-15,12/01/2014,25.8,
176714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Annual Average 2013,12/01/2012,12.7,
740943,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2021,01/01/2021,14.7,
336540,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Winter 2014-15,12/01/2014,24.0,
131534,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310.0,Lower Manhattan,2009-2011,01/01/2009,5.8,
817061,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2010,01/01/2010,99.8,
816980,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310.0,Lower Manhattan,2019,01/01/2019,102.6,
816727,643,Annual vehicle miles traveled,Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),2019,01/01/2019,113.9,
816765,643,Annual vehicle miles traveled,Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2019,01/01/2019,80.2,
816766,643,Annual vehicle miles traveled,Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),2010,01/01/2010,63.8,
816875,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,206.0,Borough Park,2019,01/01/2019,69.7,
816876,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,206.0,Borough Park,2010,01/01/2010,61.2,
816826,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,410.0,Rockaways,2010,01/01/2010,16.3,
816868,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,2010,01/01/2010,44.0,
816906,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,3.0,Manhattan,2010,01/01/2010,114.7,
816847,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,309.0,Union Square - Lower East Side,2019,01/01/2019,124.4,
816848,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,309.0,Union Square - Lower East Side,2010,01/01/2010,112.8,
816790,643,Annual vehicle miles traveled,Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),2010,01/01/2010,75.6,
213449,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2014,06/01/2014,13.7,
643698,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Winter 2018-19,12/01/2018,19.9,
827560,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,205.0,Sunset Park,2017-2019,01/01/2017,27.0,
130366,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,205.0,Sunset Park,2005-2007,01/01/2005,49.2,
130364,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2005-2007,01/01/2005,80.0,
827531,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,503.0,Willowbrook,2017-2019,01/01/2017,42.0,
827569,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2017-2019,01/01/2017,35.0,
827567,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2017-2019,01/01/2017,34.0,
827551,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,303.0,East Harlem,2017-2019,01/01/2017,45.0,
130377,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,305.0,Upper East Side,2005-2007,01/01/2005,55.3,
827562,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2017-2019,01/01/2017,37.0,
130359,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,105.0,Crotona -Tremont,2005-2007,01/01/2005,65.8,
827539,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,405.0,Ridgewood - Forest Hills,2017-2019,01/01/2017,28.0,
130395,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,503.0,Willowbrook,2005-2007,01/01/2005,73.8,
130385,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2005-2007,01/01/2005,54.5,
213447,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2014,06/01/2014,15.7,
643692,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2018-19,12/01/2018,21.9,
166004,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Winter 2012-13,12/01/2012,27.7,
643697,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Summer 2019,06/01/2019,12.5,
221981,386,Ozone (O3),Mean,ppb,UHF34,503504.0,Southern SI,Summer 2009,06/01/2009,27.1,
172679,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2011,12/01/2010,14.9,
172611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2009,12/01/2008,15.7,
211686,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Summer 2014,06/01/2014,8.3,
336712,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2015,01/01/2015,12.8,
643542,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Winter 2018-19,12/01/2018,15.1,
667501,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504.0,Southern SI,Annual Average 2020,01/01/2020,11.0,
816877,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,205.0,Sunset Park,2019,01/01/2019,101.6,
816881,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2019,01/01/2019,82.6,
816839,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2019,01/01/2019,42.3,
816703,643,Annual vehicle miles traveled,Million miles,per square mile,CD,406.0,Rego Park and Forest Hills (CD6),2010,01/01/2010,116.6,
817199,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2010,01/01/2010,2.5,
547473,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2017,06/01/2017,8.6,
518683,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2012-2014,01/02/2012,5.9,
629048,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408.0,Jamaica,2015-2017,01/01/2015,4.3,
643557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Winter 2018-19,12/01/2018,25.6,
167642,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2011,12/01/2010,26.9,
167524,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Annual Average 2009,12/01/2008,29.7,
213415,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204.0,Highbridge and Concourse (CD4),Summer 2014,06/01/2014,18.5,
212450,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Summer 2014,06/01/2014,13.6,
176627,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,Annual Average 2011,12/01/2010,22.2,
176599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2011,12/01/2010,24.6,
336508,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2015,01/01/2015,20.9,
221884,386,Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,Summer 2014,06/01/2014,29.5,
131166,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",Borough,1.0,Bronx,2005-2007,01/01/2005,34.1,
131158,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2005-2007,01/01/2005,23.4,
827857,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,408.0,Jamaica,2017-2019,01/01/2017,93.0,
221800,386,Ozone (O3),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2014,06/01/2014,31.5,
221890,386,Ozone (O3),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2014,06/01/2014,28.6,
336616,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2015,01/01/2015,17.8,
643446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,18.3,
221798,386,Ozone (O3),Mean,ppb,UHF34,102.0,Northeast Bronx,Summer 2012,06/01/2012,35.1,
221792,386,Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2012,06/01/2012,33.7,
221823,386,Ozone (O3),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,Summer 2013,06/01/2013,28.0,
743662,386,Ozone (O3),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,Summer 2021,06/01/2021,30.5,
221816,386,Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2012,06/01/2012,32.7,
221817,386,Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2013,06/01/2013,29.8,
743680,386,Ozone (O3),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2021,06/01/2021,27.8,
221889,386,Ozone (O3),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2013,06/01/2013,28.4,
743684,386,Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,Summer 2021,06/01/2021,29.0,
743668,386,Ozone (O3),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2021,06/01/2021,28.5,
743664,386,Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,Summer 2021,06/01/2021,29.2,
650946,386,Ozone (O3),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,24.0,
650936,386,Ozone (O3),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,Summer 2019,06/01/2019,34.1,
131147,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307.0,Gramercy Park - Murray Hill,2005-2007,01/01/2005,9.1,
170168,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),Annual Average 2009,12/01/2008,16.1,
213935,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),Summer 2014,06/01/2014,13.2,
173622,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Summer 2009,06/01/2009,10.1,
547372,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,Annual Average 2017,01/01/2017,7.5,
742188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Annual Average 2021,01/01/2021,7.1,
178600,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Annual Average 2013,12/01/2012,8.2,
177256,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Winter 2010-11,12/01/2010,12.1,
547468,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Annual Average 2017,01/01/2017,7.1,
130756,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,306.0,Chelsea - Clinton,2005,01/01/2005,4.6,
130734,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,102.0,Northeast Bronx,2005,01/01/2005,3.2,
130741,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,202.0,Downtown - Heights - Slope,2005,01/01/2005,3.2,
130718,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,406.0,Fresh Meadows,2005,01/01/2005,1.7,
828084,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2017-2019,01/01/2017,1.0,
131364,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2009-2011,01/01/2009,37.6,
151512,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2009-2011,01/01/2009,20.7,
151502,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2009-2011,01/01/2009,24.6,
628412,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2015-2017,01/01/2015,31.7,
518767,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2012-2014,01/02/2012,40.2,
628390,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2015-2017,01/01/2015,47.3,
628397,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2015-2017,01/01/2015,26.5,
518777,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2012-2014,01/02/2012,35.2,
518752,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2012-2014,01/02/2012,36.0,
130378,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2005-2007,01/01/2005,57.5,
221927,386,Ozone (O3),Mean,ppb,UHF34,407.0,Southwest Queens,Summer 2009,06/01/2009,26.5,
338191,386,Ozone (O3),Mean,ppb,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,29.0,
827548,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2017-2019,01/01/2017,26.0,
130356,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2005-2007,01/01/2005,77.3,
130363,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2005-2007,01/01/2005,58.9,
130388,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2005-2007,01/01/2005,52.0,
827538,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2017-2019,01/01/2017,25.0,
130383,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2005-2007,01/01/2005,55.3,
130362,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201.0,Greenpoint,2005-2007,01/01/2005,64.0,
130393,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,501.0,Port Richmond,2005-2007,01/01/2005,65.6,
827564,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201.0,Greenpoint,2017-2019,01/01/2017,33.0,
667561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108.0,Upper East Side (CD8),Annual Average 2020,01/01/2020,21.0,
667573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110.0,Central Harlem (CD10),Annual Average 2020,01/01/2020,19.1,
336791,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212.0,Williamsbridge and Baychester (CD12),Summer 2015,06/01/2015,15.3,
336875,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2015,06/01/2015,12.8,
643703,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410.0,South Ozone Park and Howard Beach (CD10),Summer 2019,06/01/2019,11.1,
221873,386,Ozone (O3),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2009,06/01/2009,24.8,
211666,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2014,06/01/2014,13.8,
816844,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2010,01/01/2010,59.6,
816771,643,Annual vehicle miles traveled,Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),2019,01/01/2019,73.9,
816747,643,Annual vehicle miles traveled,Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019,01/01/2019,84.0,
816748,643,Annual vehicle miles traveled,Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2010,01/01/2010,70.2,
816796,643,Annual vehicle miles traveled,Million miles,per square mile,CD,110.0,Central Harlem (CD10),2010,01/01/2010,71.1,
816795,643,Annual vehicle miles traveled,Million miles,per square mile,CD,110.0,Central Harlem (CD10),2019,01/01/2019,84.5,
816791,643,Annual vehicle miles traveled,Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2019,01/01/2019,151.5,
816792,643,Annual vehicle miles traveled,Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2010,01/01/2010,120.9,
817140,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,101.0,Kingsbridge - Riverdale,2019,01/01/2019,5.0,
817195,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2010,01/01/2010,2.9,
817196,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,401.0,Long Island City - Astoria,2019,01/01/2019,4.2,
817239,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,108.0,Upper East Side (CD8),2010,01/01/2010,5.5,
817243,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,110.0,Central Harlem (CD10),2010,01/01/2010,1.3,
817248,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,112.0,Washington Heights and Inwood (CD12),2019,01/01/2019,8.5,
817292,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2019,01/01/2019,4.9,
817291,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,310.0,Bay Ridge and Dyker Heights (CD10),2010,01/01/2010,3.7,
817296,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,312.0,Borough Park (CD12),2019,01/01/2019,1.8,
651010,386,Ozone (O3),Mean,ppb,CD,112.0,Washington Heights and Inwood (CD12),Summer 2019,06/01/2019,27.8,
817200,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,403.0,Flushing - Clearview,2019,01/01/2019,3.4,
