Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
823225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Annual Average 2022,01/01/2022,5.5,
410759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Winter 2015-16,12/01/2015,9.8,
177876,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Summer 2011,06/01/2011,14.2,
410793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Summer 2016,06/01/2016,8.7,
177819,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202.0,Downtown - Heights - Slope,Summer 2010,06/01/2010,12.7,
547438,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Annual Average 2017,01/01/2017,9.9,
742442,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),Summer 2021,06/01/2021,8.7,
628552,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,01/01/2015,14.9,
175929,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Summer 2010,06/01/2010,22.6,
603019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2017-18,12/01/2017,24.1,
336495,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Winter 2014-15,12/01/2014,23.4,
826022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2022,06/01/2022,12.4,
169490,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Summer 2012,06/01/2012,10.0,
605996,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2018,01/01/2018,6.7,
823503,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Winter 2021-22,12/01/2021,6.7,
170184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2009,12/01/2008,10.8,
170302,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2011,12/01/2010,10.7,
213951,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2014,06/01/2014,8.6,
649956,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2018-19,12/01/2018,7.4,
650052,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2018-19,12/01/2018,6.9,
170214,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2009,12/01/2008,10.3,
170332,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2011,12/01/2010,9.7,
669964,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2020,01/01/2020,6.0,
170361,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2012,12/01/2011,9.5,
823179,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2022,06/01/2022,7.1,
826375,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2022,06/01/2022,10.6,
178554,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Annual Average 2012,12/01/2011,9.5,
823238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2022,06/01/2022,6.9,
170391,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2012,12/01/2011,8.6,
823552,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2022,06/01/2022,6.4,
168414,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2008-09,12/01/2008,13.7,
213774,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2013-14,12/01/2013,12.3,
605956,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2017-18,12/01/2017,8.1,
213806,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2013-14,12/01/2013,10.9,
606052,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2017-18,12/01/2017,7.6,
650050,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2019,01/01/2019,6.2,
649960,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2019,01/01/2019,6.7,
168444,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2008-09,12/01/2008,13.2,
213804,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2013-14,12/01/2013,11.3,
825825,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2022,06/01/2022,13.3,
826327,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2022,06/01/2022,9.4,
643579,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Annual Average 2019,01/01/2019,19.4,
213455,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2014,06/01/2014,7.3,
336886,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2015,01/01/2015,13.4,
213418,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Summer 2014,06/01/2014,17.1,
167515,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2009,12/01/2008,31.9,
167633,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2011,12/01/2010,29.3,
336888,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2014-15,12/01/2014,20.6,
165863,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Winter 2010-11,12/01/2010,33.6,
166630,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2009,06/01/2009,28.4,
167751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2013,12/01/2012,26.5,
167800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2013,12/01/2012,12.5,
166679,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2009,06/01/2009,8.4,
165912,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Winter 2010-11,12/01/2010,20.3,
336693,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,Winter 2014-15,12/01/2014,22.7,
741045,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,Annual Average 2021,01/01/2021,18.0,
643350,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204.0,East New York,Winter 2018-19,12/01/2018,21.6,
175270,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Winter 2008-09,12/01/2008,36.4,
212307,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211.0,Williamsburg - Bushwick,Winter 2013-14,12/01/2013,29.8,
825732,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304.0,Upper West Side,Annual Average 2022,01/01/2022,18.2,
741291,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2021,01/01/2021,11.3,
603023,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Annual Average 2018,01/01/2018,19.8,
166856,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2012,06/01/2012,8.1,
166915,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2013,06/01/2013,7.9,
826015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207.0,Kingsbridge Heights and Bedford (CD7),Winter 2021-22,12/01/2021,21.4,
166807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2012,06/01/2012,23.6,
166866,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Summer 2013,06/01/2013,22.7,
603098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Annual Average 2018,01/01/2018,10.4,
412678,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2016,12/31/2015,23.2,
741290,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414.0,Rockaway and Broad Channel (CD14),Summer 2021,06/01/2021,4.9,
166908,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2013,06/01/2013,15.6,
167793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2013,12/01/2012,18.7,
550136,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2017,01/01/2017,18.5,
550010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107.0,Upper West Side (CD7),Annual Average 2017,01/01/2017,23.4,
606046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2017-18,12/01/2017,7.9,
650044,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2019,01/01/2019,6.4,
823553,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2022,01/01/2022,5.8,
649954,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2019,01/01/2019,6.8,
823180,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2022,01/01/2022,6.1,
411033,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2016,06/01/2016,7.9,
411032,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2015-16,12/01/2015,8.1,
169388,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2010,06/01/2010,11.6,
169447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2011,06/01/2011,11.2,
411116,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2015-16,12/01/2015,7.8,
411117,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2016,06/01/2016,7.8,
411122,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2015-16,12/01/2015,7.4,
411123,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2016,06/01/2016,7.4,
169405,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2011,06/01/2011,12.0,
169346,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2010,06/01/2010,12.5,
742489,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2020-21,12/01/2020,6.7,
168402,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2008-09,12/01/2008,14.7,
213762,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2013-14,12/01/2013,13.2,
213764,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2013-14,12/01/2013,13.1,
605926,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2017-18,12/01/2017,8.4,
823192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2022,01/01/2022,6.2,
823499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2022,01/01/2022,5.7,
605920,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2017-18,12/01/2017,8.4,
334209,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2014-15,12/01/2014,10.3,
825818,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Annual Average 2022,01/01/2022,16.7,
603085,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2017-18,12/01/2017,25.3,
643699,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2019,01/01/2019,16.1,
213257,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Winter 2013-14,12/01/2013,27.6,
825824,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2022,01/01/2022,16.8,
603037,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Winter 2017-18,12/01/2017,22.9,
643651,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Annual Average 2019,01/01/2019,15.9,
165771,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2008-09,12/01/2008,32.4,
741222,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2021,01/01/2021,17.0,
549847,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Summer 2017,06/01/2017,15.8,
549849,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Winter 2016-17,12/01/2016,26.8,
165889,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2010-11,12/01/2010,32.1,
166656,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2009,06/01/2009,23.5,
550088,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2017,01/01/2017,20.0,
412754,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2015-16,12/01/2015,24.7,
741220,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2020-21,12/01/2020,23.1,
412682,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2015-16,12/01/2015,25.5,
170434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2013,12/01/2012,8.2,
169313,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Summer 2009,06/01/2009,10.5,
412689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2016,06/01/2016,17.7,
216483,386,Ozone (O3),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2010,06/01/2010,34.9,
216484,386,Ozone (O3),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2011,06/01/2011,34.5,
412081,386,Ozone (O3),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2016,06/01/2016,31.7,
216580,386,Ozone (O3),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2011,06/01/2011,32.8,
216579,386,Ozone (O3),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2010,06/01/2010,33.2,
216327,386,Ozone (O3),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2010,06/01/2010,29.6,
216328,386,Ozone (O3),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2011,06/01/2011,29.2,
216339,386,Ozone (O3),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2010,06/01/2010,30.6,
168650,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2012-13,12/01/2012,10.9,
649955,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2019,06/01/2019,7.9,
669965,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2019-20,12/01/2019,7.6,
334250,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2015,06/01/2015,9.6,
168680,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2012-13,12/01/2012,10.0,
170273,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2010,12/01/2009,9.5,
650051,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2019,06/01/2019,7.3,
334334,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2015,06/01/2015,9.2,
650045,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2019,06/01/2019,7.7,
334340,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2015,06/01/2015,9.1,
669869,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2019-20,12/01/2019,7.4,
170231,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2010,12/01/2009,10.7,
410997,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2016,06/01/2016,8.9,
169429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,06/01/2011,11.4,
169370,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2010,06/01/2010,11.8,
742459,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2020-21,12/01/2020,6.4,
213981,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2014,06/01/2014,8.3,
334333,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2015,01/01/2015,8.3,
650046,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2018-19,12/01/2018,7.1,
334243,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2015,01/01/2015,9.0,
828090,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402.0,West Queens,2017-2019,01/01/2017,2.0,
412724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2015-16,12/01/2015,21.8,
412725,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2016,06/01/2016,14.6,
166715,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2010,06/01/2010,20.8,
166774,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,06/01/2011,20.6,
412760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Winter 2015-16,12/01/2015,23.2,
741221,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2021,06/01/2021,11.6,
826320,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2021-22,12/01/2021,21.3,
825826,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2021-22,12/01/2021,21.3,
166892,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,18.5,
216485,386,Ozone (O3),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2012,06/01/2012,34.9,
216581,386,Ozone (O3),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2012,06/01/2012,33.2,
216582,386,Ozone (O3),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2013,06/01/2013,30.8,
216330,386,Ozone (O3),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2013,06/01/2013,28.3,
216342,386,Ozone (O3),Mean,ppb,CD,111.0,East Harlem (CD11),Summer 2013,06/01/2013,28.9,
743627,386,Ozone (O3),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2021,06/01/2021,30.3,
336747,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2014-15,12/01/2014,26.5,
741192,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2021,01/01/2021,16.3,
169310,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2009,06/01/2009,11.0,
334194,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),Winter 2014-15,12/01/2014,11.5,
605731,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Winter 2017-18,12/01/2017,9.8,
605692,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Winter 2017-18,12/01/2017,8.6,
649690,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2019,01/01/2019,6.6,
167599,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2010,12/01/2009,25.9,
667706,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2019-20,12/01/2019,28.0,
213429,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2014,06/01/2014,17.1,
667693,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2020,01/01/2020,18.2,
167538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2009,12/01/2008,27.7,
167656,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2011,12/01/2010,26.0,
643560,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2018-19,12/01/2018,28.3,
167514,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2009,12/01/2008,39.9,
213405,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2014,06/01/2014,28.6,
667549,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,01/01/2020,22.7,
167658,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2011,12/01/2010,26.0,
167540,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2009,12/01/2008,27.8,
336730,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2015,01/01/2015,27.3,
667537,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Annual Average 2020,01/01/2020,22.5,
667813,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Annual Average 2020,01/01/2020,14.1,
667801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Annual Average 2020,01/01/2020,15.7,
167774,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2013,12/01/2012,22.7,
167750,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2013,12/01/2012,33.4,
550007,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2017,01/01/2017,28.4,
166655,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Summer 2009,06/01/2009,24.3,
336732,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2014-15,12/01/2014,30.7,
165888,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2010-11,12/01/2010,32.7,
741219,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2021,01/01/2021,17.5,
336550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,Annual Average 2015,01/01/2015,23.0,
667106,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Winter 2019-20,12/01/2019,28.6,
